-0.034666424,0.061660122,0.05024879,-0.003238689,-0.007802251,-0.079199921,0.051408202,-0.13594535,0.029268624,-0.010346541,-0.020777816,-0.078187751
-0.087061894,-0.005960512,-0.099534242,-0.126601942,-0.006798517,0.069275395,0.063666301,-0.061239825,-0.149346703,0,0.061804697,0.063484543
-0.021840874,0.024172504,-0.073938841,-0.0154396,0.033059024,-0.058378533,-0.012087912,0.036905291,-0.003968837,0.006266239,-0.022679251,-0.095494387
0.026847681,-0.078118256,-0.156813939,-0.021258112,0.0062158,0.067840063,0.07340785,0.062502887,-0.147420015,0.017675573,0.010337595,0.001984127
-0.065698092,-0.050740079,-0.124146213,-0.033977308,0.026893375,-0.035589092,-0.001683502,-0.001707421,-0.10776313,0.025339016,-0.051567906,-0.012817398
-0.028090076,-0.115002064,-0.263286138,-0.008629171,-0.09733182,0.024386834,0.023790891,-0.015770365,-0.242496823,0.044080328,0.881874139,0.089917189
-0.052773721,-0.053090559,0.135563728,-0.075935156,0.040294811,-0.040031637,0.54692869,-0.084499749,0.08643394,-0.006105521,-0.067266495,-0.044680686
0.007726718,-0.073535823,-0.178227952,0.008485186,-0.007077507,0.065690434,-0.084959005,-0.0320075,-0.256006768,0.00741929,0.01540383,0.041314798
-0.083013386,-0.137911722,-0.209585782,-0.054287456,-0.017159667,0.102323545,0.799152229,0.030053337,-0.133088353,0.030074081,-0.068542371,-0.024553106
-0.03733046,-0.052984861,-0.089765721,-0.033142527,-0.011210005,0.008010555,0.002767649,-0.103726812,0.034634657,0.029895546,-0.038120805,-0.087301992
0.037277432,-0.004421167,-0.111694291,-0.068314477,0.057679521,-0.007701142,0.060315496,-0.030696282,-0.068640526,-0.000350785,-0.065564888,-0.091126144
-0.079623719,0.01731652,0.082713383,-0.111392899,-0.101508677,-0.018050113,0.010894942,-0.145181477,0.035873016,-0.009006691,0.014323452,-0.163821019
-0.239007724,-0.06544008,0.029952514,-0.193174061,-0.028411911,0.032894104,0.074699245,-0.023866065,-0.001808536,0.017964912,-0.003388873,0.00898104
-0.131033779,-0.144789181,-0.160330051,-0.037331431,-0.015042896,0.076130709,0.077202935,-0.034155828,-0.226220164,-0.001066694,0.011094362,0.128234851
0.060303971,0.012030262,-0.113089005,0.025951785,-0.038345746,-0.075275968,0.06566927,0.067533905,-0.056186675,-0.028893242,0.035479798,-0.110912343
-0.054421769,0.084639753,0.073508068,-0.05514603,0.068688671,-0.054087494,0.065474182,-0.091865358,0.042835481,-0.012235915,-0.038028544,-0.009282465
-0.127198255,-0.152028358,-0.16481895,-0.025290323,-0.034313725,0.068080908,-0.025952795,-0.01001393,-0.199745173,0.002139133,-0.081862139,0.795943342
0.106349206,-0.079165167,-0.075784753,0.021669627,0.045958145,0.008934954,-0.029285714,0.020728643,-0.395460498,0.017871018,0.035182679,0.063307494
-0.084204733,0.077416018,0.075803396,-0.075748078,0.010224588,-0.048310212,0.047137143,-0.082808769,0.006205301,-0.036222144,-0.058593128,-0.035633409
0.021225396,-0.124440028,-0.246341078,-0.076285273,0.006809414,-0.051054708,0.018099214,-0.04791886,-0.203659507,-0.046155322,-0.0153701,0.023347583
-0.042575919,-0.106814361,-0.158772714,-0.119818408,-0.048971596,0.033935465,-0.051004701,0.00050813,-0.079310774,0.006202254,-0.081743747,-0.077753292
-0.086867911,0.03724458,-0.198313853,-0.030716309,0.055714652,0.007973397,-0.077834043,-0.060718585,-0.168164785,-0.00663345,0.027343216,0.079091963
-0.003820439,-0.038869538,-0.155268999,0.001679463,0.058785169,0.000317662,0.056479448,-0.162384781,0.000294349,0.012029289,-0.137764859,-0.078050034
-0.099943503,0.062673043,-0.030256868,-0.200691303,-0.074244777,0.029562616,0.047527197,0.074610021,-0.164639629,-0.019463049,-0.043514249,-0.008164803
-0.011620795,-0.002342566,-0.115776845,-0.088743932,0.040898302,0.049434657,0.07991121,0.050742574,-0.348215954,-0.09753915,0.000411128,0.034382284
0.005257624,-0.069562017,-0.111640212,0.003468208,0.020379805,-0.022675737,0.002168413,-0.111421725,-0.166746526,0.011387164,0.018301105,0.049409237
-0.049415983,-0.006237568,-0.170358275,-0.104106457,0.023695714,-0.000572967,-0.039629237,-0.097304765,-0.182282565,0.01748198,-0.223169044,0.004097644
0.068263473,-0.078129903,-0.109334486,-0.019414484,0.014931087,0.035382309,-0.05154321,-0.047424623,-0.239842209,-0.016489988,0.037124337,0.04067696
-0.162265462,-0.036234523,-0.093613298,-0.09166345,-0.012365591,0.02950419,-0.101903114,-0.076957099,-0.213594841,-0.032769556,0.002234061,-0.068004916
0.018269046,-0.037784821,-0.074007356,-0.157019134,0.016862903,0.011473066,-0.036506312,-0.027644168,-0.039452776,-0.014888437,0.017570158,-0.036546766
-0.058201923,-0.115336112,-0.083604891,-0.098165472,0.073165415,-0.038026426,0.074732488,-0.17070702,-0.025463996,0.021696658,-0.025465706,0.107972958
0.001791045,-0.280991736,-0.211076923,-0.073578595,0.069258496,0.157795474,0.032116788,-0.00583149,-0.342667036,-0.051718893,-0.119367589,0.095624629
-0.088492902,-0.039695198,-0.090495315,0.000570342,-0.06329735,-0.103454715,-0.123852445,-0.084821429,-0.055872292,-0.004972214,0.008128733,0.01438987
-0.077611455,0.013154575,0.047236079,-0.104863287,-0.047513228,-0.08185978,0.023129298,-0.137734621,0.073122432,-0.007078838,-0.089845475,-0.124423306
-0.060130349,0.004162785,0.058053172,-0.110405942,-0.007504948,-0.048999557,0.024063718,-0.136993899,-0.042480814,-0.029934438,-0.023794299,-0.018110367
-0.08143738,-0.044454035,-0.39943074,-0.135866983,-0.183942226,0.036108838,-0.073324486,0.054284526,-0.133246167,0.006466416,0.056115108,0.049574143
0.042329469,0.055052651,-0.078313253,0.019805482,0.035183737,0.036585366,0.055580062,-0.044519936,-0.548476454,0.057028514,0.114810563,0.019915612
0.083363021,0.023966447,-0.052027544,-0.025340513,0.023264268,0.00776583,0.040548971,0.052575107,-0.023880597,-0.029791816,0.018181818,-0.172904192
-0.001044293,-0.063461739,-0.161929349,-0.003559198,0.024326788,-0.030008154,0.047525512,-0.101505178,-0.068035271,0.021356378,-0.043660218,0.016945623
0.06812947,-0.070357,-0.018582426,-0.162259887,-0.04147586,-0.181234661,0.026825286,-0.134438544,0.043212951,-0.002563477,0.042235463,-0.045840018
0.104781997,-0.023360288,-0.083106796,-0.000589275,-0.092033467,0.032475132,-0.078497024,-0.035237283,-0.117898194,-0.023649841,0.157672596,0.069945355
-0.09511049,0.012153971,0.090398892,-0.070635612,-0.039460539,-0.082686212,0.105248645,-0.083326429,0.105700561,0.016059331,-0.132448874,-0.075694005
-0.01260274,-0.20631483,-0.01925946,-0.049296607,0.014407684,0.02147373,0.071085595,-0.187187059,-0.019184004,-0.040133295,0.022144289,0.050690743
0.064246084,-0.176815238,-0.11428933,-0.029129754,-0.036867222,0.003217103,-0.023189099,0.159371709,-0.017027334,0.05049788,-0.015627032,0.024733008
-0.059326788,-0.109375,-0.219984098,-0.203275279,-0.016455838,0.071535128,0.130812193,-0.079035017,-0.125606993,-0.062691802,-0.03174713,0.014926639
-0.036127576,-0.035730187,-0.322122434,0.026276066,-0.115952884,-0.014843135,-0.000692042,-0.002399863,-0.053196803,0.032857646,-0.146257966,0.008710008
-0.039764552,-0.195294313,-0.277756533,-0.060116237,0.038345714,-0.021952629,-0.038160533,-0.0356301,-0.119651846,0.015013474,-0.061436339,0.026832233
-0.010930668,0.064172001,-0.018827491,-0.042019492,0.029416027,0.057471264,0.066303714,-0.06004351,-0.008213859,-0.007143966,0.10371517,0.130674003
-0.027324027,-0.022403259,-0.039965248,-0.148788927,0.044231282,0.023511316,0.048288509,-0.013257576,-0.041666667,-0.021984551,-0.04826087,-0.105347594
-0.115664388,-0.081377476,-0.146412828,-0.159855369,-0.025025896,-0.189462195,-0.040676903,-0.164444477,-0.070832932,0.031746859,-0.141150206,-0.053011016
-0.175904834,-0.060239445,-0.064918851,-0.054349369,0.012463486,-0.035092314,-0.085096268,-0.071546596,-0.130517143,-0.096609257,-0.003400164,-0.061280932
-0.076205788,-0.080009497,-0.199105812,-0.011770476,0.024215468,-0.024940048,0.005435964,0.011422172,-0.079483358,-0.005047319,-0.009885764,0.077524576
-0.001892836,-0.090595052,-0.140272148,0.0649126,0.001744331,0.123222296,0.13495072,-0.072037338,-0.215611004,0.027178367,0.032403148,-0.022259167
-0.066113725,-0.094183391,-0.197099818,-0.068503937,0.005391496,-0.064740594,-0.044378977,-0.06047679,-0.195540053,-0.023933921,0.017140541,-0.028191445
-0.128226174,-0.067082493,-0.249494705,0.076463075,0.060890721,0.010232781,-0.026248798,-0.044505194,-0.25685948,-0.045264756,-0.035814246,0.086890879
0.002415459,-0.098232765,-0.0143764,0.052076125,0.042595978,-0.104375329,-0.007808364,-0.101921628,0.008,0.002068836,-0.092637598,0.030015008
-0.24668435,-0.185317627,-0.220574314,0.059631302,0.038672589,0.106346484,0.034543702,0.026804124,-0.56519411,-0.019512195,-0.105498036,0.120715106
-0.005920393,-0.055574458,-0.37975153,0.0089571,-0.067519739,0.090182005,0.797092054,-0.013792399,-0.217237156,-0.002283731,-0.134945727,0.038602664
-0.015664056,-0.225855581,-0.366716245,-0.066113391,-0.073568819,0.063861884,-0.081514134,0.057565217,-0.283846241,0.052024011,-0.047169811,0.027588066
-0.093219752,0.025673295,-0.08704531,-0.174938926,0.111036827,0.014209236,0.003185368,-0.048527635,0.027626727,-0.052181831,0.001834285,-0.036646957
-0.099409896,0.02745486,-0.054227757,-0.112831519,0.037771483,-0.096127991,0.021557808,-0.122195704,-0.204223988,-0.021673968,0.03254902,0.041455874
-0.010773244,-0.005283127,-0.144525287,-0.056053568,0.081981033,-0.021906215,0.034561294,-0.085812919,-0.211477658,0.007672289,-0.006655621,0.055011149
-0.116782099,-0.003210273,0.032572673,-0.157176204,-0.072564055,-0.195486862,-0.01505069,-0.160018771,-0.111629069,-0.126269263,-0.090564343,0.027087882
-0.240890325,-0.071630609,0.001362133,-0.10072899,0.045868876,-0.101972863,-0.025668175,-0.160162602,0.049494846,0.00164604,-0.116694262,-0.054738331
0.016722771,-0.071121959,-0.070159858,-0.088105338,0.029133136,0.018080555,-0.006470228,-0.018317562,-0.183183183,-0.04158394,0.062094605,0.044051746
0.102172164,-0.183760684,-0.295825771,0.058618688,0.054775281,0.177790904,0.059191804,-0.033805889,-0.31876413,0.053215078,-0.029394813,0.104378819
-0.080703714,-0.200039769,-0.223856646,0.116321158,-0.058379578,0.105017921,0.021894614,-0.084050098,-0.331181004,-0.039363242,-0.121464226,0.142476511
-0.156552052,0.009713301,-0.011358914,-0.133905655,-0.273536552,-0.006767391,-0.017344788,-0.17711545,0.050631568,-0.018101684,0.044841301,-0.134809444
-0.037493208,-0.044531349,-0.060416667,-0.121630866,-0.039548946,0.030502684,-0.136349356,-0.079470199,0.027309237,0.000712631,-0.120292505,-0.148216767
-0.014968614,-0.051885272,-0.343127962,0.07804878,0.024619841,0.110102157,0.056818182,-0.092907093,-0.116824197,0.038191396,-0.063608563,-0.093607306
-0.020434826,0.030121235,0.157006927,0.002849403,0.048018883,-0.13216027,-0.071063609,-0.019960933,0.008947818,-0.001041002,-0.073854161,0.002239507
-0.102457788,-0.079395901,-0.266427011,-0.085701809,0.066657032,0.064398987,0.046275472,-0.063265011,-0.042818217,-0.015725482,0.014576771,0.056973795
-0.049571375,0.172207447,-0.270863309,0.11440678,0.198800343,0.161944444,0.107677293,-0.025536993,-0.500715308,0.028652282,-0.162256809,0.083602771
-0.241549662,-0.04561545,-0.180404139,0.045043732,0.007850313,-0.059225407,-0.149984353,-0.210867102,-0.083443153,0.018709787,0.031602807,0.093174195
0.024448803,0.032444661,0.001181249,-0.091057921,0.014262268,0.056079261,0.025499375,-0.095980541,0.051253324,-0.002302379,0.017807695,-0.066676346
-0.05111755,0.000703599,-0.237296748,-0.039190947,-0.01906321,-0.02484355,-0.016211507,-0.030040314,-0.16838488,-0.006535498,0.004062188,-0.0423678
-0.038121547,-0.147998531,-0.282939633,0.031857814,0.092607636,0.055402615,0.000634115,-0.040446841,-0.141500904,0.005869797,-0.029392765,-0.124815362
0.032353832,0.019079133,-0.031648352,0.002398082,0.043557389,-0.004375441,-0.091920911,0.069121662,0.034224667,-0.039456461,-0.115924475,-0.005707763
-0.01644827,-0.009843955,-0.239066898,-0.172504129,-0.068672364,0.055350116,-0.273520601,-0.28747421,-0.326350879,0.020161714,-0.105691251,0.200173271
-0.000609733,0.020798982,-0.042625066,0.004718506,-0.059114574,-0.124575751,0.067180761,-0.090017665,0.036414858,0.004365976,-0.099251988,-0.023713734
-0.076983299,-0.129803187,-0.146400778,-0.058627931,-0.110054922,-0.041619978,-0.032823794,0.005469462,-0.198866856,0.019764824,-0.158529896,0.107516944
0.044257794,-0.044510386,-0.31691113,-0.020472619,0.028028094,0.007377136,0.010340063,0.040635292,-0.269285376,-0.027926078,-0.152950601,0.003714587
-0.147589336,-0.082233427,-0.214838973,-0.13857956,0.063220846,0.024161269,0.002564833,0.012142966,-0.216665076,-0.002993667,-0.179138167,0.058703843
-0.025699701,-0.072925968,-0.191382881,-0.061331403,-0.057889595,0.122954545,0.105350814,-0.008227771,-0.110693668,0.013548387,0.03906843,0.070438071
0.043262001,-0.052694002,-0.047740579,0.032642402,-0.221022727,0.017633229,-0.100679117,0.00974135,-0.200167404,-0.015533102,0,0
-0.014164306,-0.081151832,-0.067039106,0.037694013,0.023136247,0.109589041,0.0575,-0.049800797,-0.284974093,0.002785515,0.04245283,0.127862595
-0.084594223,-0.158122298,-0.084398977,0.084781464,0.071938169,0.078289839,0.091763405,-0.016989146,-0.298936836,-0.008867667,0.004282655,0.093894542
-0.021547629,0.004000899,-0.002489501,-0.101800111,0.030309357,-0.069365758,-0.029580865,0.002838315,-0.07118693,-0.011516724,-0.023194527,-0.075644516
0.000690735,-0.016438025,-0.035146641,-0.012597103,-0.014525293,-0.106125089,0.046568074,-0.01415423,-0.168981274,-0.046780851,-0.069045772,-0.053273427
-0.116574263,-0.00098595,-0.104084839,-0.093991713,0.022419374,-0.029100695,0.007791934,-0.197741194,-0.235931536,-0.062490404,-0.185205716,-0.107638091
-0.005496685,-0.096073308,0.02851054,-0.079572035,-0.024761,-0.104011065,-0.08887574,-0.129768851,-0.027865405,-0.021398415,-0.094419747,-0.127809543
0.00868137,-0.00192926,0.001904762,-0.04252059,0.030007145,-0.147853442,-0.009756853,0,-0.119337779,-0.019491324,-0.041056191,-0.026722925
-0.083387275,-0.046812081,0.04516129,-0.043748746,-0.022715482,-0.148648217,0.000872093,-0.17306611,0.07965274,-0.026077805,0.041524696,-0.002174873
0.052944087,-0.048572859,-0.249141347,0.050616973,-0.254297694,-0.032605905,-0.020224469,0.02913738,-0.305090422,0.070463755,0.002329193,-0.071867242
-0.079496025,0.048765267,-0.106645193,-0.111916989,-0.058436161,-0.055360897,-0.13363876,-0.063309843,-0.049142014,-0.000514668,-0.093393536,0.007731145
-0.037410394,-0.166198805,0.055670103,-0.218161477,-0.097254269,-0.05347432,-0.022624141,-0.08801458,0.015276894,-0.052625505,0.034129266,-0.059629883
-0.047617458,-0.009032072,-0.125676016,-0.12532762,-0.055765223,-0.113804437,-0.130836568,0.040930768,-0.076236886,0.010864278,-0.109857482,-0.097919156
0,-0.135907227,-0.240497419,0.038989078,-0.092004591,0.10798421,-0.106099815,-0.048548094,-0.453352004,0.035309503,-0.008562691,0.134409184
0.072049689,-0.093814433,-0.168707483,0.126458412,0.039968652,0.161864407,0.199,-0.043602573,-0.119262295,-0.016467682,0.053817847,0.074391498
0.010445496,-0.001926564,0.072529224,-0.115800067,-0.076241961,-0.043005586,-0.016579054,-0.126875744,-0.045279795,0.004905137,-0.13066403,-0.046922265
